Date,HDFCBANK,RELIANCE,TCS,BHARTIARTL,TATAMOTORS,NSEI
06-16-2017,386.8959656,304.3188782,995.387146,312.6906433,447.6893616,9588.049805
06-19-2017,392.3775024,308.7999268,1008.6604,314.961853,444.3494873,9657.549805
06-20-2017,390.9057007,309.479187,1014.177185,314.1904907,459.1333008,9653.5
06-21-2017,393.7218323,311.593811,998.1248169,314.7904053,449.2119141,9633.599609
06-22-2017,393.5595398,313.9274597,993.3753052,313.8476868,444.6932983,9630.0
06-23-2017,389.0747375,314.6286011,979.624939,313.8476868,435.3121948,9574.950195
06-27-2017,386.525116,314.9134216,971.8054199,318.3471069,434.4772034,9511.400391
06-28-2017,386.2469482,306.4443665,974.7921753,323.2750854,434.6737061,9491.25
06-29-2017,388.0202332,305.1734009,967.8236084,327.7745972,427.8957214,9504.099609
06-30-2017,385.4537048,302.390564,979.8942871,325.4176941,424.8996582,9520.900391
2017-03-07,386.9819031,302.6206055,984.5609131,327.4317627,422.6403503,9615.0
2017-04-07,385.757019,311.5827942,981.7606812,325.0748901,419.3495789,9613.299805
2017-05-07,384.6837769,316.1186829,977.2603149,322.5037231,424.1138,9637.599609
2017-06-07,386.8769531,316.0967407,973.7550049,326.7889404,429.3692017,9674.549805
2017-07-07,388.9884644,326.7461548,967.2843628,330.7313232,429.1235962,9665.799805
2017-10-07,391.1233215,327.1186218,1010.008911,347.7007141,439.0449829,9771.049805
2017-11-07,392.0682678,327.4473572,1026.953247,338.9160767,448.8681335,9786.049805
2017-12-07,392.2666016,331.1176453,1011.874451,340.3302307,452.8464661,9816.099609
07-13-2017,392.8032532,336.1794434,1014.75769,346.3875427,450.9309692,9891.700195
07-14-2017,391.9632263,338.7524719,994.4535522,349.6954956,443.3180237,9886.349609
07-17-2017,392.5232544,342.7280579,993.6239624,350.9413452,446.1176453,9915.950195
07-18-2017,392.8032532,335.693512,998.9748535,350.8124084,448.0822449,9827.150391
07-19-2017,394.8447876,338.5758057,1016.085144,361.9391479,452.4535828,9899.599609
07-20-2017,399.1844482,337.6813049,1014.052673,360.6932983,452.0115051,9873.299805
07-21-2017,397.3529968,350.0718384,1033.340698,353.3900452,456.382843,9915.25
07-24-2017,404.8308105,356.7530518,1052.683228,360.9080811,455.7934265,9966.400391
07-25-2017,405.892395,353.8596802,1069.654419,367.566925,448.0331421,9964.549805
07-26-2017,407.7356262,358.4094849,1063.207153,366.2351379,449.2119141,10020.65039
07-27-2017,417.5583191,352.2362976,1032.300415,357.471283,437.5223999,10020.5498
07-28-2017,414.9567871,352.1589966,1033.381836,355.108429,437.964447,10014.5
07-31-2017,416.333374,356.7419739,1036.502319,359.9629822,436.7365723,10077.09961
2017-01-08,419.3198547,354.1799316,1040.598999,358.3304443,438.9958496,10114.65039
2017-02-08,418.0249939,359.8341064,1029.014771,357.299408,432.5617371,10081.5
2017-03-08,415.295105,364.4501343,1035.524414,364.4737854,423.8191528,10013.65039
2017-04-08,417.6983032,358.2770081,1049.397095,361.6383667,427.8957214,10066.40039
2017-07-08,417.3016968,356.9959717,1041.348267,358.6741638,422.3947449,10057.40039
2017-08-08,414.8168945,353.9480286,1041.181885,358.9748535,422.3947449,9978.549805
2017-09-08,411.6786804,353.119751,1044.904541,357.471283,408.6914978,9908.049805
2017-10-08,410.7453918,349.9282837,1044.675903,357.6431274,373.4755859,9820.25
2017-11-08,408.0855713,341.5133057,1038.269775,356.1824341,367.8763733,9710.799805
08-14-2017,409.9871521,347.4324646,1027.184204,351.0272522,368.760437,9794.150391
08-16-2017,415.5984192,345.8974915,1036.730591,350.3398438,382.365509,9897.299805
08-17-2017,411.9002991,346.1183472,1033.943726,357.7290344,378.4853516,9904.150391
08-18-2017,408.8088989,347.9514771,1045.65332,361.7243347,373.6719971,9837.400391
08-21-2017,406.7206726,345.5220032,1051.892944,360.1347656,367.7290039,9754.349609
08-22-2017,407.6072693,344.5612488,1038.893921,362.6694031,366.9923096,9765.549805
08-23-2017,413.5452576,349.4202881,1035.524414,371.0896301,373.230011,9852.5
08-24-2017,411.2237549,346.328125,1038.498047,371.9918213,377.3556824,9857.049805
08-28-2017,411.1653748,345.9968262,1034.630249,373.2376404,372.5914307,9912.799805
08-29-2017,407.4089966,338.3991394,1027.787354,367.824646,369.4480896,9796.049805
08-30-2017,412.6353149,345.455719,1033.48645,368.5979004,371.8056335,9884.400391
08-31-2017,414.4785156,352.1700745,1038.39502,367.4809875,369.8901062,9917.900391
2017-01-09,412.4136963,355.6155701,1021.797668,363.0561218,383.9371948,9974.400391
2017-04-09,408.5172424,356.3334045,1021.693848,357.7719421,376.6189575,9912.849609
2017-05-09,409.555542,360.585083,1033.403076,349.2658691,381.2849426,9952.200195
2017-06-09,410.617157,363.4121399,1020.446045,345.8290405,375.9313354,9916.200195
2017-07-09,412.1686707,361.3801575,1023.315979,341.3612366,371.4618225,9929.900391
2017-08-09,417.0917053,360.8500366,1027.683594,346.6882935,368.4166565,9934.799805
2017-11-09,425.4211426,361.2917786,1020.965637,346.2157288,368.6622009,10006.0498
2017-12-09,428.1859741,363.875946,1035.108765,348.1489563,381.3832092,10093.0498
09-13-2017,429.7375183,375.0296326,1035.420654,345.0987549,382.7584229,10079.2998
09-14-2017,429.1658936,372.7547302,1034.484619,342.7359924,397.2475586,10086.59961
09-15-2017,431.3940735,371.8492432,1042.42981,340.2442627,394.6444092,10085.40039
09-18-2017,434.07724,373.5056763,1039.517944,340.8027649,397.7878418,10153.09961
09-19-2017,431.5691223,370.4356995,1039.184692,339.2132263,416.157074,10147.5498
09-20-2017,431.3707886,374.2124329,1037.230103,340.9745789,407.4635925,10141.15039
09-21-2017,429.0959167,371.6503906,1050.270508,343.7669678,406.3339233,10121.90039
09-22-2017,425.5961304,361.0709534,1041.4104,339.6857605,404.5166321,9964.400391
09-25-2017,419.9148254,362.9041138,1044.384644,334.8742371,400.9803467,9872.599609
09-26-2017,418.1766052,362.2636414,1029.368286,332.8121643,403.9763794,9871.5
09-27-2017,414.4902039,353.0093689,1037.833374,331.6092529,397.7387085,9735.75
09-28-2017,418.8765869,347.3993225,1030.116699,328.2583923,394.3005981,9768.950195
09-29-2017,421.3031006,344.9477539,1013.270508,334.6164856,394.3988342,9788.599609
2017-03-10,422.0380249,352.6560059,1018.46991,330.4923401,408.642395,9859.5
2017-04-10,419.2731934,361.7114258,1015.91156,324.0482483,416.0588379,9914.900391
2017-05-10,419.6465149,364.0525818,1010.629028,324.5208435,415.8132629,9888.700195
2017-06-10,419.9964905,369.750946,1017.72113,328.473175,417.3358459,9979.700195
2017-09-10,418.9232788,366.9238892,1020.820251,325.5949097,418.0726013,9988.75
2017-10-10,420.6031494,372.4675903,1022.962402,330.4493408,416.1079407,10016.9502
2017-11-10,417.6749573,371.1203003,1040.058472,346.7312317,408.1512451,9984.799805
2017-12-10,424.3595581,385.520752,1059.962402,343.895874,412.7189636,10096.40039
10-13-2017,431.8257446,387.1551208,1064.288452,370.2304077,417.2867126,10167.4502
10-16-2017,433.307312,387.3097534,1075.02063,389.4765625,429.3200684,10230.84961
10-17-2017,431.9307251,386.2275391,1079.242554,400.34552,424.6540833,10234.4502
10-18-2017,435.9555054,403.9630432,1075.935425,396.9086304,425.538208,10210.84961
10-19-2017,431.2657166,401.9310608,1074.812256,407.0472412,419.3987122,10146.5498
10-23-2017,434.7422791,415.1166992,1076.476074,427.3244629,415.2730103,10184.84961
10-24-2017,435.6288757,412.6872559,1072.524536,431.3626709,408.6914978,10207.7002
10-25-2017,418.8299255,415.1830139,1067.728027,443.1337585,414.4871521,10295.34961
10-26-2017,418.8882446,418.4959717,1058.948364,439.3103027,411.9822693,10343.7998
10-27-2017,417.8849487,410.7435913,1077.905273,416.9710693,422.2965393,10323.0498
10-30-2017,423.4729004,416.3314819,1091.210571,423.5010376,428.8289185,10363.65039
10-31-2017,421.9563599,415.6026306,1094.463867,427.1955566,420.8230591,10335.2998
2017-01-11,424.9195251,420.770874,1085.642456,463.196167,430.0076599,10440.5
2017-02-11,425.1295471,418.1425476,1095.36084,466.7189331,427.2080994,10423.7998
2017-03-11,427.1360474,417.5683594,1092.837524,465.043457,439.7817383,10452.5
2017-06-11,426.6460876,411.9141235,1111.794189,457.5683594,454.7128601,10451.7998
2017-07-11,425.5028381,400.5175171,1130.355225,441.9308472,443.8583069,10350.15039
2017-08-11,426.0278015,392.1687622,1140.761719,425.5630493,430.4497681,10303.15039
2017-09-11,426.4710693,397.7788391,1141.345703,433.2529602,432.3652344,10308.9502
2017-10-11,425.1062012,390.4239807,1129.812988,432.5656128,415.0765381,10321.75
11-13-2017,423.1346741,386.6251221,1150.751465,427.8829346,410.7052307,10224.9502
11-14-2017,420.5214539,391.6829224,1132.253174,428.0118103,406.9724426,10186.59961
11-15-2017,420.0314636,390.3577271,1128.373657,418.2168884,401.4223633,10118.0498
11-16-2017,421.7697144,399.2585754,1145.620972,420.9233704,406.1374817,10214.75
11-17-2017,425.9344788,402.8145142,1129.207886,424.0164795,414.3397827,10283.59961
11-20-2017,428.8742371,406.7680054,1127.602173,423.2862244,415.5185547,10298.75
11-21-2017,430.7641602,411.9362488,1114.880737,432.3937378,416.74646,10326.90039
11-22-2017,432.8639832,411.1411133,1118.092407,428.828064,421.0195618,10342.2998
11-23-2017,429.9708557,418.3193054,1118.342896,426.4652405,418.7110901,10348.75
11-24-2017,431.9657288,420.1303711,1121.178955,426.8518982,417.9743958,10389.7002
11-27-2017,433.4006348,420.2407837,1120.261719,427.8829346,413.9468689,10399.5498
11-28-2017,435.22052,416.7070007,1120.032227,422.7276917,408.5932922,10370.25
11-29-2017,437.0754395,417.877533,1108.708008,425.9497375,406.6286621,10361.2998
11-30-2017,432.5023193,407.0772095,1099.88623,426.5511475,397.0019531,10226.5498
2017-01-12,431.2190857,402.0193787,1096.945435,415.9830017,391.8448181,10121.7998
2017-04-12,427.9293213,398.264679,1097.946899,416.1118469,396.5108032,10127.75
2017-05-12,424.7445068,403.6096802,1099.281494,421.5677795,395.1355896,10118.25
2017-06-12,420.743103,409.3301086,1098.343018,415.3815308,390.0275269,10044.09961
2017-07-12,422.2247009,411.4945374,1091.64856,442.2315979,394.8899841,10166.7002
2017-08-12,429.399231,406.834259,1085.079468,451.2102966,403.8781738,10265.65039
2017-11-12,430.7991943,404.691864,1109.938721,457.6972046,402.8958435,10322.25
2017-12-12,424.6162415,404.4489136,1089.521362,450.0932922,399.6542053,10240.15039
12-13-2017,424.9545288,404.0292358,1096.299194,444.5084839,394.8408813,10192.9502
12-14-2017,428.8509216,407.0551758,1066.852173,447.0431519,395.2828979,10252.09961
12-15-2017,437.1104126,406.282135,1061.76355,445.0240173,397.9351807,10333.25
12-18-2017,438.3936462,406.834259,1076.320557,452.1553955,398.6227722,10388.75
12-19-2017,439.6885376,409.0208435,1074.151245,461.0481567,412.6698608,10463.2002
12-20-2017,435.8738098,405.5753479,1079.844849,454.432251,415.1256409,10444.2002
12-21-2017,435.9088135,403.2783203,1082.6604,450.308136,413.3574524,10440.2998
12-22-2017,437.8570251,406.5692139,1103.953003,454.1315613,414.5362549,10493.0
12-26-2017,435.9204407,410.7215271,1105.079224,466.5040588,416.6973572,10531.5
12-27-2017,433.2139893,408.0490723,1092.75354,459.3727112,414.9783325,10490.75
12-28-2017,438.1836548,408.2478333,1095.694458,456.5372925,411.1963806,10477.90039
12-29-2017,436.865448,406.8563232,1126.663696,455.0766907,424.2120361,10530.7002
2018-01-01,432.6890259,401.8648376,1103.473267,453.5730896,416.9429626,10530.7002
2018-02-01,436.8537598,402.4831848,1097.466919,443.821106,431.5302734,10442.2002
2018-03-01,432.2573547,404.0954895,1100.574829,445.2388,426.225769,10443.2002
2018-04-01,433.9489746,406.5250549,1108.269775,449.3630066,422.3456726,10504.7998
2018-05-01,434.8122559,407.8281555,1121.658569,463.9694214,423.9664917,10558.84961
2018-08-01,434.1122742,410.1693726,1132.169556,443.6493225,425.8819885,10623.59961
2018-09-01,434.8355408,415.6467896,1129.917114,438.0215149,429.8112488,10637.0
2018-10-01,434.9522095,416.2652283,1170.626221,435.1002197,425.6363831,10632.2002
2018-11-01,436.9004517,414.2332764,1163.910889,442.2745667,427.0607605,10651.2002
2018-12-01,435.2088623,419.2027283,1158.008911,437.8067017,429.3692017,10681.25
01-15-2018,442.7800293,419.2689819,1145.39209,433.4677124,424.7032166,10741.5498
01-16-2018,443.3400574,407.6956482,1189.08252,427.2385254,414.4380188,10700.4502
01-17-2018,441.0884705,408.3803406,1204.973999,429.5153809,415.4694519,10788.5498
01-18-2018,451.3078003,406.2599792,1217.174072,425.3053284,411.5401917,10817.0
01-19-2018,455.4842224,411.3840942,1234.316528,427.7970276,410.6560974,10894.7002
01-22-2018,458.0857544,429.1416931,1302.924927,421.6107483,414.4380188,10966.2002
01-23-2018,455.2742615,434.3320313,1296.904541,422.8136292,410.6069946,11083.7002
01-24-2018,456.7558594,426.8667908,1327.25769,394.8036194,396.4616699,11086.0
01-25-2018,460.7922363,426.6680298,1304.868896,388.9610291,393.2200623,11069.65039
01-29-2018,466.5552368,426.0495605,1337.39624,378.5646973,392.1886292,11130.40039
01-30-2018,465.5869446,419.821167,1318.16394,381.0206909,388.8487549,11049.65039
01-31-2018,467.9667664,424.6360474,1301.231323,380.3721008,392.4342041,11027.7002
2018-01-02,464.571991,416.9278259,1312.206177,379.1181641,386.6876526,11016.90039
2018-02-02,454.5043335,399.4794617,1318.498291,365.2384644,376.9627686,10760.59961
2018-05-02,446.536499,398.5076294,1297.406128,380.6747742,388.7996216,10666.5498
2018-06-02,442.5584412,394.0682373,1253.109619,379.7667236,368.8095703,10498.25
2018-07-02,436.9588013,395.0842285,1235.466553,372.0702209,371.1180115,10476.7002
2018-08-02,438.8602905,399.5677795,1243.472656,371.6811218,368.2201843,10576.84961
2018-09-02,431.5224304,396.6082153,1242.427612,365.3681946,362.2280579,10454.9502
2018-12-02,437.8570251,404.4047852,1240.587891,367.0112915,365.2241211,10539.75
02-14-2018,439.3735962,412.4221497,1217.384033,376.0049438,370.1848145,10500.90039
02-15-2018,439.0819092,413.305603,1223.258301,370.9460144,369.1533813,10545.5
02-16-2018,438.3120117,406.9667969,1226.268799,362.9467773,364.1927185,10452.2998
02-19-2018,438.2186584,409.4846802,1222.317261,358.320282,362.2280579,10378.40039
02-20-2018,434.7189026,406.8784485,1231.160156,361.5632019,362.7683105,10360.40039
02-21-2018,433.3656616,410.5227356,1271.944702,362.9035645,358.0041199,10397.4502
02-22-2018,432.3857117,408.3140564,1275.247559,359.8336487,352.1593628,10382.7002
02-23-2018,438.7669373,412.6872559,1285.950439,368.0057983,353.8292847,10491.0498
02-26-2018,445.9998474,414.6529236,1267.512817,365.9303284,365.469696,10582.59961
02-27-2018,443.8999634,419.8653259,1271.96521,372.286438,365.9608459,10554.2998
02-28-2018,439.6186218,421.6543579,1268.913574,370.6000977,363.3577271,10492.84961
2018-01-03,437.3203735,418.9376831,1270.021484,369.9082947,364.1927185,10458.34961
2018-05-03,436.2938232,408.2036438,1298.513916,364.4602051,345.8234558,10358.84961
2018-06-03,430.7641602,402.3506775,1272.153564,357.9311523,340.3716125,10249.25
2018-07-03,427.5793152,393.0301514,1265.736206,348.678009,341.6485901,10154.2002
2018-08-03,432.3040771,402.6157837,1255.910767,347.0349426,339.0454407,10242.65039
2018-09-03,431.8840637,403.3446045,1268.515991,347.77005,335.4600525,10226.84961
2018-12-03,435.6638489,410.9423523,1276.062622,364.5466614,346.363739,10421.40039
03-13-2018,434.0306091,411.6270752,1206.932007,368.6543884,346.9039612,10426.84961
03-14-2018,435.0222168,410.3901978,1206.973999,365.4546814,347.7880554,10410.90039
03-15-2018,438.8253174,402.7703247,1199.782959,363.5954285,346.8548584,10360.15039
03-16-2018,432.3390198,397.5800171,1181.387207,360.395752,333.7409973,10195.15039
03-19-2018,430.9974365,395.5700989,1183.603027,345.6080627,329.7626343,10094.25
03-20-2018,429.1892395,393.0522461,1197.755371,346.2566223,332.8078003,10124.34961
03-21-2018,433.7156067,396.1885681,1194.36853,361.6496887,327.9453735,10155.25
03-22-2018,435.780426,401.15802,1183.749268,359.4012451,332.2184143,10114.75
03-23-2018,429.6676025,394.8633423,1178.230347,356.8934021,324.9984131,9998.049805
03-26-2018,441.776825,398.0437927,1177.749756,364.5034485,326.4718628,10130.65039
03-27-2018,441.5784302,397.4695435,1190.584961,357.3258057,325.2930603,10184.15039
03-28-2018,440.0618896,389.9159851,1191.190674,344.7864685,321.0691528,10113.7002
2018-02-04,450.5845337,394.4436951,1216.485229,341.6733093,333.1515808,10211.7998
2018-03-04,447.0147705,397.3591309,1217.153809,347.8132324,337.0317383,10245.0
2018-04-04,439.3969116,395.3050842,1217.00769,341.6300964,349.3106384,10128.40039
2018-05-04,445.3815613,401.1801453,1236.679077,340.6356201,355.7939148,10325.15039
2018-06-04,448.7646484,402.4169617,1233.480713,332.895813,357.6603394,10331.59961
2018-09-04,452.4161072,404.6256104,1222.443359,328.8746643,351.9628601,10379.34961
2018-10-04,448.1697388,405.089386,1228.171265,333.4146423,347.0021973,10402.25
2018-11-04,447.703064,411.1853333,1260.175415,333.1984863,349.5071106,10417.15039
2018-12-04,450.0245667,410.2356262,1312.478271,328.788147,352.0611267,10458.65039
04-13-2018,449.1379395,414.7191772,1318.352051,326.7991638,350.7350159,10480.59961
04-16-2018,453.1276855,413.9240417,1332.713257,325.7182007,333.1515808,10528.34961
04-17-2018,454.6209412,417.1045532,1323.913086,330.3880005,330.4993591,10548.7002
04-18-2018,450.9112244,414.343689,1320.7771,332.2905273,328.87854,10526.2002
04-19-2018,452.4044495,416.2431335,1334.176514,341.8895569,328.3382568,10565.2998
04-20-2018,456.3475647,409.8822021,1422.518311,347.6402588,330.057312,10564.0498
04-23-2018,451.6460876,413.4602356,1425.110596,348.3753357,328.1417542,10584.7002
04-24-2018,451.4711609,428.5011597,1415.494873,351.3156128,325.6860046,10614.34961
04-25-2018,448.1463623,428.6999817,1450.864502,363.0765686,322.788208,10570.5498
04-26-2018,450.3628845,430.8423157,1479.712891,353.8666382,324.4089966,10617.7998
04-27-2018,448.7646484,440.0966492,1443.213379,353.4775085,330.9414063,10692.2998
04-30-2018,453.6410217,425.5195313,1476.723755,354.169342,334.3794861,10739.34961
2018-02-05,459.5206299,429.6717834,1463.198242,353.2181091,330.1064148,10718.0498
2018-03-05,459.1473694,424.7685852,1455.714478,349.7157288,327.601532,10679.65039
2018-04-05,463.9536438,421.3893433,1455.25415,343.1001892,328.4856262,10618.25
2018-07-05,461.3638916,428.9208374,1430.252808,344.3973694,329.2223206,10715.5
2018-08-05,458.9490356,427.1980591,1438.71936,346.9052124,326.2753906,10717.7998
2018-09-05,461.5971375,431.4386902,1458.828979,348.0294495,335.9020996,10741.7002
2018-10-05,464.9336548,433.4043884,1442.921021,356.3745422,327.6997681,10716.5498
2018-11-05,469.3783875,436.9824829,1445.303955,334.3227234,324.9492798,10806.5
05-14-2018,471.7115173,435.8117981,1435.521118,331.3392639,317.8766174,10806.59961
05-15-2018,475.4562988,432.4326172,1455.944214,330.3015137,304.6154175,10801.84961
05-16-2018,472.0848083,422.361084,1460.752197,324.5939636,304.7627258,10741.09961
05-17-2018,473.1114502,417.5903931,1459.874634,317.8919678,309.3304749,10682.7002
05-18-2018,469.4717102,412.510498,1464.159424,312.4870911,299.2127075,10596.40039
05-21-2018,465.0152893,411.4061584,1487.029297,311.3196411,290.6665039,10516.7002
05-22-2018,464.280365,409.374176,1467.023926,312.9194641,302.2578735,10536.7002
05-23-2018,459.0539551,402.9691772,1461.254272,308.5523682,303.9768982,10430.34961
05-24-2018,463.3704224,404.5593567,1506.658447,321.6104736,283.5447388,10513.84961
05-25-2018,468.6667786,406.7459412,1499.174561,325.9776306,288.9474792,10605.15039
05-28-2018,476.4829102,406.5692139,1464.159424,324.4210205,291.0594788,10688.65039
05-29-2018,474.2430115,405.2661133,1473.127808,327.8801575,289.4386292,10633.2998
05-30-2018,477.9178162,404.6698303,1469.197632,324.9831543,283.7903442,10614.34961
05-31-2018,502.3614197,406.9888916,1467.932983,323.0806274,277.5035706,10736.15039
2018-01-06,495.5871582,411.0528259,1460.682007,331.8148804,282.1204224,10696.2002
2018-04-06,480.4654846,415.6026306,1470.630859,321.9564209,281.5801086,10628.5
2018-05-06,484.551178,418.6064453,1451.533813,315.0381775,279.9102173,10593.15039
2018-06-06,483.0835876,421.5881042,1455.032715,328.3989868,290.42099,10684.65039
2018-07-06,484.2224121,429.0754089,1463.296021,328.571991,299.9985046,10768.34961
2018-08-06,481.2052002,434.8179626,1473.034058,326.49646,304.4680481,10767.65039
2018-11-06,479.5497131,434.0669861,1475.226074,336.2252197,304.2715759,10786.9502
2018-12-06,479.9136658,440.4721375,1501.616089,329.1772766,302.3560486,10842.84961
06-13-2018,477.0020142,442.8352966,1537.954834,324.8533936,302.9454651,10856.7002
06-14-2018,478.3992004,445.2428284,1507.13855,325.5884705,300.4896545,10808.0498
06-15-2018,476.567688,448.0035706,1551.402954,327.1018066,297.5918274,10817.7002
06-18-2018,474.1139221,448.5999451,1542.086426,320.745697,303.3383484,10799.84961
06-19-2018,475.1353149,439.9862061,1538.292358,321.0051575,299.6546936,10710.4502
06-20-2018,482.8018188,450.234314,1536.563843,321.6104736,300.1950073,10772.0498
06-21-2018,483.1423035,455.8442993,1533.950317,318.8432007,301.5702209,10741.09961
06-22-2018,489.1885986,447.252655,1525.898438,323.9021606,302.5525208,10821.84961
06-25-2018,491.9124146,443.6967468,1533.865723,323.5562134,284.2814941,10762.4502
06-26-2018,491.618866,432.4326172,1561.478271,328.788147,271.9534912,10769.15039
06-27-2018,496.0568237,429.4979248,1566.537109,324.8533936,266.2560425,10671.40039
06-28-2018,500.34198,420.20401,1553.637207,326.8424377,258.6922607,10589.09961
06-29-2018,495.0823059,432.4328003,1557.895142,330.3015137,264.5369873,10714.2998
2018-02-07,486.8171082,427.1632996,1560.930176,318.2810974,261.9830017,10657.2998
2018-03-07,486.1008606,431.9214783,1580.069458,320.6160278,264.6843567,10699.90039
2018-04-07,493.9317627,440.2814941,1573.408691,317.7189636,262.3267822,10769.90039
2018-05-07,498.6748962,428.8976135,1585.339233,314.2598877,256.9240417,10749.75
2018-06-07,496.6554871,434.7007141,1612.866943,313.2654114,266.0596008,10772.65039
2018-09-07,499.1210632,443.3942871,1587.615479,313.1356506,268.6627197,10852.90039
2018-10-07,503.9932861,456.1122437,1580.954834,318.0649109,270.5782471,10947.25
2018-11-07,504.4277039,461.937561,1669.314697,313.0491943,263.0635071,10948.2998
2018-12-07,508.5838928,481.3035583,1662.106079,313.1789551,261.3936157,11023.2002
07-13-2018,512.0942383,489.0632629,1670.326538,310.4116211,258.9378052,11018.90039
07-16-2018,509.264801,478.5688171,1677.156006,300.4234314,247.6412048,10936.84961
07-17-2018,511.119751,485.7504578,1691.476196,296.229248,253.3877563,11008.0498
07-18-2018,510.9906616,485.839386,1689.87085,291.2568359,247.3956451,10980.4502
07-19-2018,513.3153076,491.3089294,1673.945923,298.3480225,248.0341492,10957.09961
07-20-2018,514.0078125,501.8924255,1686.787109,298.6938782,248.9182129,11010.2002
07-23-2018,506.3532104,498.1792908,1694.432617,310.4116211,254.1735992,11084.75
07-24-2018,507.1278992,494.0215149,1688.814697,308.5523682,254.2226868,11134.2998
07-25-2018,509.6170349,495.8891907,1674.030151,304.6608582,253.2895203,11132.0
07-26-2018,514.8414917,493.8881226,1659.837036,309.287384,253.6824188,11167.2998
07-27-2018,517.0838623,502.4260559,1642.137939,315.3841248,263.4073486,11278.34961
07-30-2018,509.511261,512.0089722,1642.855957,331.4256897,262.7688293,11319.5498
07-31-2018,511.7654419,527.3950195,1639.138672,337.7818298,259.4289856,11356.5
2018-01-08,506.8813782,530.21875,1669.805908,332.5066833,260.3621521,11346.2002
2018-02-08,500.1894531,519.5463257,1646.066406,324.67276,256.2364807,11244.7002
2018-03-08,498.1818237,523.3707275,1672.298096,325.9783936,253.8789063,11360.7998
2018-06-08,496.4559021,530.3300171,1669.00354,335.770874,249.5567322,11387.09961
2018-07-08,500.3537598,526.5946655,1662.075684,332.4196472,247.1500549,11389.4502
2018-08-08,501.6334839,541.4915771,1667.693726,335.3791199,250.6372528,11450.0
2018-09-08,497.4421692,541.6027222,1667.989502,319.4936523,253.2895203,11470.7002
2018-10-08,496.4911804,535.4882813,1683.8302,321.8873596,245.6765747,11429.5
08-13-2018,491.1375427,528.151062,1689.786011,322.1920166,244.3013306,11355.75
08-14-2018,490.5388489,538.3342896,1692.658813,319.4501648,244.3995819,11435.09961
08-16-2018,487.3923035,533.9764404,1696.840576,323.8023376,246.8553619,11385.0498
08-17-2018,487.7797546,535.288208,1700.43103,323.2800598,253.6824188,11470.75
08-20-2018,492.2058411,549.1401978,1698.065674,322.5401917,265.322876,11551.75
08-21-2018,492.1707458,554.6097412,1704.570679,320.5382385,264.0458069,11570.90039
08-23-2018,488.378479,564.5039063,1719.312744,321.9743958,252.356308,11582.75
08-24-2018,486.0186462,568.0836792,1725.987183,321.1474915,250.9810791,11557.09961
08-27-2018,488.5076904,574.3092651,1732.661133,330.0259705,254.2226868,11691.9502
08-28-2018,491.8889771,586.5380859,1748.121582,327.9804382,255.4014893,11738.5
08-29-2018,488.0497742,575.5097656,1750.487305,326.3265991,257.0714111,11691.90039
08-30-2018,485.1381836,566.7272949,1759.273438,333.4641724,254.7629852,11676.7998
08-31-2018,483.9875793,552.1416626,1755.893677,334.1170044,262.7688293,11680.5
2018-03-09,487.2396851,546.5831909,1734.35083,334.0734863,261.8847351,11582.34961
2018-04-09,481.780426,552.2751465,1773.212646,329.3296204,257.3170166,11520.2998
2018-05-09,480.3833008,545.6270752,1756.612183,323.8458557,261.786499,11476.9502
2018-06-09,481.8743286,560.9241943,1753.275024,324.0634766,265.1755066,11536.90039
2018-07-09,482.9896545,568.5727539,1757.119019,339.1220093,272.4937439,11589.09961
2018-10-09,479.2796936,558.4562378,1757.879761,338.0774841,270.823822,11438.09961
2018-11-09,469.7112427,550.3851929,1728.733032,329.6342468,262.5723877,11287.5
2018-12-09,472.3997192,556.9664917,1726.789917,327.8933716,257.7590637,11369.90039
09-14-2018,476.567688,557.2556152,1744.910767,333.8994141,261.8847351,11515.2002
09-17-2018,467.7857971,545.1380005,1752.303711,332.5502014,255.6470795,11377.75
09-18-2018,467.0813599,541.2468872,1749.430908,325.282074,247.0518188,11278.90039
09-19-2018,460.5419922,538.401001,1755.471558,322.1049805,248.13237,11234.34961
09-21-2018,462.6317444,541.4025879,1776.803589,322.4966431,245.9221649,11143.09961
09-24-2018,452.17099,547.8728027,1857.315552,310.049408,235.9516754,10967.40039
09-25-2018,458.4404297,547.2279053,1844.432373,313.7922668,236.5410767,11067.4502
09-26-2018,462.1504211,556.477356,1809.752075,314.4886169,229.2228394,11053.7998
09-27-2018,464.0171509,557.5223999,1849.205688,310.5717163,221.266098,10977.5498
09-28-2018,471.0379639,559.3900757,1844.854248,294.6862488,219.743515,10930.4502
2018-01-10,477.9412537,547.7171631,1905.55603,284.4151001,225.2935944,11008.2998
2018-03-10,476.9316101,535.8884888,1827.23999,277.1903992,223.5745392,10858.25
2018-04-10,459.6966553,499.0465088,1744.404419,269.9658203,219.3014832,10599.25
2018-05-10,461.4694824,466.4066772,1776.381348,259.9122925,212.4252777,10316.4502
2018-08-10,456.7028809,493.3322754,1755.176025,256.9528198,208.5942535,10348.0498
2018-09-10,455.6696777,484.7276917,1767.214722,251.5560913,181.0894775,10301.0498
2018-10-10,461.9038696,490.0861206,1726.493652,256.8657837,185.4116669,10460.09961
2018-11-10,454.9535217,483.7271118,1672.720947,248.3790436,179.7142487,10234.65039
